time,node,f0,f1,f2,f3,y
329,17,0.0,-0.17054834961891174,1.0,0.0,0.0
329,18,0.0,-0.1411215364933014,1.0,0.0,0.0
329,19,0.0,-0.16682323813438416,1.0,0.0,0.0
329,20,12.0,-0.11171504855155945,1.0,0.1318681389093399,12.0
329,21,31.0,-0.12997469305992126,1.0,0.11355311423540115,31.0
329,22,50.0,-0.12467041611671448,1.0,0.050864700227975845,50.0
329,23,6.0,-0.09627744555473328,1.0,0.034090910106897354,6.0
329,24,13.0,-0.1562298983335495,1.0,0.08843537420034409,13.0
329,25,7.0,-0.20152989029884338,1.0,0.015521064400672913,7.0
329,26,100.0,-0.21022868156433105,1.0,0.05344735458493233,100.0
329,27,24.0,-0.1921294778585434,1.0,0.03840000182390213,24.0
329,28,3.0,-0.08800352364778519,1.0,0.05454545468091965,3.0
329,29,1.0,-0.18055212497711182,1.0,0.02222222276031971,1.0
329,30,0.0,-0.09430200606584549,1.0,0.0,0.0
329,31,1.0,-0.16808204352855682,1.0,0.20000000298023224,1.0
329,32,2.0,-0.22201362252235413,1.0,0.019801979884505272,2.0
329,33,4.0,-0.14638246595859528,1.0,0.03999999910593033,4.0
329,34,1.0,-0.12106495350599289,1.0,0.011904762126505375,1.0
329,35,0.0,-0.20216579735279083,1.0,0.0,0.0
329,36,3.0,-0.21363845467567444,1.0,0.0731707289814949,3.0
329,37,3.0,-0.21072563529014587,1.0,0.06666667014360428,3.0
329,38,0.0,-0.20036159455776215,1.0,0.0,0.0
329,39,45.0,-0.09828605502843857,1.0,0.043103449046611786,45.0
329,40,11.0,-0.14039722084999084,1.0,0.26829269528388977,11.0
329,41,3.0,-0.20624683797359467,1.0,0.06382978707551956,3.0
329,42,1.0,-0.12916409969329834,1.0,0.014705882407724857,1.0
329,43,2.0,-0.12121551483869553,1.0,0.036363635212183,2.0
329,44,1.0,-0.09831999987363815,1.0,0.021276595070958138,1.0
329,45,7.0,-0.10375756025314331,1.0,0.08749999850988388,7.0
329,46,17.0,-0.08056257665157318,1.0,0.057046979665756226,17.0
330,0,43.0,-0.04051147401332855,2.0,0.05725698918104172,43.0
330,1,0.0,-0.07461004704236984,2.0,0.0,0.0
330,2,0.0,-0.005627217702567577,2.0,0.0,0.0
330,3,5.0,-0.07663609832525253,2.0,0.0458715595304966,5.0
330,4,0.0,-0.03465117886662483,2.0,0.0,0.0
330,5,1.0,-0.10462809354066849,2.0,0.07692307978868484,1.0
330,6,2.0,-0.08622884005308151,2.0,0.021276595070958138,2.0
330,7,58.0,-0.12139275670051575,2.0,0.14646464586257935,58.0
330,8,12.0,-0.005065669771283865,2.0,0.06451612710952759,12.0
330,9,14.0,-0.09383001923561096,2.0,0.07329843193292618,14.0
330,10,59.0,-0.09292999655008316,2.0,0.03452311456203461,59.0
330,11,127.0,-0.046239737421274185,2.0,0.0639476329088211,127.0
330,12,213.0,-0.031442780047655106,2.0,0.053625378757715225,213.0
330,13,93.0,-0.05435272678732872,2.0,0.07660625874996185,93.0
330,14,11.0,-0.005622040946036577,2.0,0.11702127754688263,11.0
330,15,0.0,-0.0539233423769474,2.0,0.0,0.0
330,16,12.0,-0.05776996910572052,2.0,0.057416267693042755,12.0
330,17,2.0,-0.061414431780576706,2.0,0.11764705926179886,2.0
330,18,3.0,-0.0470280684530735,2.0,0.15789473056793213,3.0
330,19,1.0,-0.028159962967038155,2.0,0.05263157933950424,1.0
330,20,13.0,-0.07995950430631638,2.0,0.14130434393882751,13.0
330,21,26.0,-0.030668318271636963,2.0,0.095940962433815,26.0
330,22,46.0,-0.05021611973643303,2.0,0.048472076654434204,46.0
330,23,10.0,-0.026077110320329666,2.0,0.06535948067903519,10.0
330,24,13.0,-0.06453285366296768,2.0,0.08724832534790039,13.0
330,25,7.0,-0.07733573019504547,2.0,0.015283842571079731,7.0
330,26,62.0,-0.15247690677642822,2.0,0.036643024533987045,62.0
330,27,18.0,-0.07236471772193909,2.0,0.03030303120613098,18.0
330,28,3.0,-0.047616951167583466,2.0,0.06666667014360428,3.0
330,29,1.0,-0.059276919811964035,2.0,0.02380952425301075,1.0
330,30,0.0,0.005352955311536789,2.0,0.0,0.0
330,31,2.0,-0.04066546633839607,2.0,0.3333333432674408,2.0
330,32,2.0,-0.12803255021572113,2.0,0.019417475908994675,2.0
330,33,5.0,-0.019981618970632553,2.0,0.0555555559694767,5.0
330,34,2.0,-0.031311944127082825,2.0,0.025974025949835777,2.0
330,35,1.0,-0.04839770123362541,2.0,0.02380952425301075,1.0
330,36,3.0,-0.009966445155441761,2.0,0.07692307978868484,3.0
330,37,1.0,-0.043603815138339996,2.0,0.02500000037252903,1.0
330,38,0.0,-0.08407344669103622,2.0,0.0,0.0
330,39,26.0,-0.05055231228470802,2.0,0.02661207690834999,26.0
330,40,4.0,-0.05728032439947128,2.0,0.09302325546741486,4.0
330,41,1.0,-0.013074150308966637,2.0,0.02083333395421505,1.0
330,42,0.0,-0.04566609486937523,2.0,0.0,0.0
330,43,0.0,-0.02481239102780819,2.0,0.0,0.0
330,44,2.0,-0.050769999623298645,2.0,0.040816325694322586,2.0
330,45,4.0,0.018833952024579048,2.0,0.0615384615957737,4.0
330,46,12.0,-0.030072467401623726,2.0,0.04067796468734741,12.0
331,0,43.0,-0.01064998097717762,3.0,0.05740987882018089,43.0
331,1,1.0,-0.04942873865365982,3.0,0.02500000037252903,1.0
331,2,0.0,-0.00814394373446703,3.0,0.0,0.0
331,3,5.0,-0.03958089277148247,3.0,0.048076923936605453,5.0
331,4,0.0,-0.037422213703393936,3.0,0.0,0.0
331,5,4.0,-0.08002045750617981,3.0,0.23529411852359772,4.0
331,6,19.0,-0.016628876328468323,3.0,0.17592592537403107,19.0
331,7,13.0,-0.07893234491348267,3.0,0.03448275849223137,13.0
331,8,13.0,-0.027723345905542374,3.0,0.07303370535373688,13.0
331,9,6.0,-0.06706161797046661,3.0,0.03750000149011612,6.0
331,10,111.0,-0.0455484464764595,3.0,0.06772422045469284,111.0
331,11,108.0,-0.034662652760744095,3.0,0.057507988065481186,108.0
331,12,340.0,-0.04373926669359207,3.0,0.08898194134235382,340.0
331,13,119.0,-0.015329846180975437,3.0,0.09754098206758499,119.0
331,14,3.0,-0.00960991159081459,3.0,0.034090910106897354,3.0
331,15,0.0,-0.02231309562921524,3.0,0.0,0.0
331,16,8.0,-0.042240820825099945,3.0,0.043478261679410934,8.0
331,17,0.0,-0.0501403845846653,3.0,0.0,0.0
331,18,0.0,-0.023859882727265358,3.0,0.0,0.0
331,19,0.0,-0.03863253816962242,3.0,0.0,0.0
331,20,8.0,-0.014931070618331432,3.0,0.09876543283462524,8.0
331,21,10.0,-0.02883170172572136,3.0,0.03846153989434242,10.0
331,22,41.0,-0.0068772342056035995,3.0,0.05105853080749512,41.0
331,23,5.0,-0.022907337173819542,3.0,0.0625,5.0
331,24,8.0,-0.037675000727176666,3.0,0.0555555559694767,8.0
331,25,7.0,-0.035162005573511124,3.0,0.017326733097434044,7.0
331,26,82.0,-0.13972775638103485,3.0,0.04837758094072342,82.0
331,27,35.0,-0.03552243858575821,3.0,0.06108202412724495,35.0
331,28,6.0,-0.06292445957660675,3.0,0.15000000596046448,6.0
331,29,0.0,-0.028057359158992767,3.0,0.0,0.0
331,30,0.0,0.0064504072070121765,3.0,0.0,0.0
331,31,0.0,-0.013180035166442394,3.0,0.0,0.0
331,32,0.0,-0.10700325667858124,3.0,0.0,0.0
331,33,6.0,0.022575683891773224,3.0,0.06741572916507721,6.0
331,34,2.0,-0.0369044654071331,3.0,0.028169013559818268,2.0
331,35,1.0,-0.03411974757909775,3.0,0.027027027681469917,1.0
331,36,0.0,0.008037855848670006,3.0,0.0,0.0
331,37,2.0,-0.016955789178609848,3.0,0.0476190485060215,2.0
331,38,0.0,-0.047786373645067215,3.0,0.0,0.0
331,39,39.0,-0.008476858027279377,3.0,0.04216216132044792,39.0
331,40,12.0,-0.016450244933366776,3.0,0.2222222238779068,12.0
331,41,0.0,0.017004752531647682,3.0,0.0,0.0
331,42,0.0,-0.0031520340126007795,3.0,0.0,0.0
331,43,1.0,-0.028748981654644012,3.0,0.019607843831181526,1.0
331,44,2.0,-0.004809999838471413,3.0,0.054054055362939835,2.0
331,45,0.0,0.022515257820487022,3.0,0.0,0.0
331,46,15.0,-0.04306909814476967,3.0,0.051020409911870956,15.0
332,0,36.0,-0.05322916805744171,4.0,0.049723755568265915,36.0
332,1,2.0,-0.08242017030715942,4.0,0.05882352963089943,2.0
332,2,0.0,-0.07573597133159637,4.0,0.0,0.0
332,3,5.0,-0.10509640723466873,4.0,0.051020409911870956,5.0
332,4,0.0,-0.026728549972176552,4.0,0.0,0.0
332,5,0.0,-0.09794247150421143,4.0,0.0,0.0
332,6,10.0,-0.09102446585893631,4.0,0.08771929889917374,10.0
332,7,28.0,-0.10313491523265839,4.0,0.07329843193292618,28.0
332,8,5.0,-0.08002357929944992,4.0,0.032258063554763794,5.0
332,9,37.0,-0.10713956505060196,4.0,0.1978609561920166,37.0
332,10,100.0,-0.10530460625886917,4.0,0.0628930851817131,100.0
332,11,114.0,-0.050279341638088226,4.0,0.06031746044754982,114.0
332,12,270.0,-0.08162593096494675,4.0,0.0729532539844513,270.0
332,13,116.0,-0.06009681522846222,4.0,0.09731543809175491,116.0
332,14,15.0,-0.05361132696270943,4.0,0.15463916957378387,15.0
332,15,0.0,-0.03613362833857536,4.0,0.0,0.0
332,16,11.0,-0.06784281134605408,4.0,0.06077348068356514,11.0
332,17,0.0,-0.07920586317777634,4.0,0.0,0.0
332,18,0.0,-0.07269655168056488,4.0,0.0,0.0
332,19,4.0,-0.016724247485399246,4.0,0.23529411852359772,4.0
332,20,3.0,-0.048868317157030106,4.0,0.04545454680919647,3.0
332,21,18.0,-0.06847856193780899,4.0,0.07287449389696121,18.0
332,22,40.0,-0.08462715893983841,4.0,0.04756242409348488,40.0
332,23,8.0,-0.08895982056856155,4.0,0.05263157933950424,8.0
332,24,12.0,-0.06209014356136322,4.0,0.0810810774564743,12.0
332,25,8.0,-0.04441334307193756,4.0,0.020304568111896515,8.0
332,26,77.0,-0.14740678668022156,4.0,0.046836983412504196,77.0
332,27,24.0,-0.06369352340698242,4.0,0.04203152284026146,24.0
332,28,3.0,-0.06996767967939377,4.0,0.1034482792019844,3.0
332,29,0.0,-0.07821901142597198,4.0,0.0,0.0
332,30,2.0,-0.05892466753721237,4.0,0.2857142984867096,2.0
332,31,0.0,-0.05509468540549278,4.0,0.0,0.0
332,32,4.0,-0.1323976367712021,4.0,0.037383176386356354,4.0
332,33,3.0,-0.024762213230133057,4.0,0.04109589010477066,3.0
332,34,3.0,-0.11176746338605881,4.0,0.04615384712815285,3.0
332,35,1.0,-0.054222024977207184,4.0,0.02857142873108387,1.0
332,36,0.0,0.008151685819029808,4.0,0.0,0.0
332,37,3.0,-0.06098559498786926,4.0,0.06976744532585144,3.0
332,38,0.0,-0.0741904228925705,4.0,0.0,0.0
332,39,52.0,-0.07373765110969543,4.0,0.05771365016698837,52.0
332,40,8.0,-0.05949081480503082,4.0,0.1355932205915451,8.0
332,41,0.0,-0.03246190398931503,4.0,0.0,0.0
332,42,1.0,-0.03154061734676361,4.0,0.019999999552965164,1.0
332,43,0.0,-0.07198025286197662,4.0,0.0,0.0
332,44,0.0,-0.047370001673698425,4.0,0.0,0.0
332,45,0.0,-0.04708471894264221,4.0,0.0,0.0
332,46,23.0,-0.10921341925859451,4.0,0.07823128998279572,23.0
333,0,43.0,-0.0421740859746933,5.0,0.06240928918123245,43.0
333,1,0.0,-0.07261178642511368,5.0,0.0,0.0
333,2,1.0,-0.04121218994259834,5.0,0.05263157933950424,1.0
333,3,19.0,-0.07404670864343643,5.0,0.17592592537403107,19.0
333,4,0.0,-0.05419960245490074,5.0,0.0,0.0
333,5,1.0,-0.07904873788356781,5.0,0.05882352963089943,1.0
333,6,12.0,-0.051878780126571655,5.0,0.10526315867900848,12.0
333,7,30.0,-0.09271122515201569,5.0,0.07832898199558258,30.0
333,8,12.0,-0.037971727550029755,5.0,0.07741935551166534,12.0
333,9,32.0,-0.06606100499629974,5.0,0.1666666716337204,32.0
333,10,118.0,-0.04316578060388565,5.0,0.07279457151889801,118.0
333,11,150.0,-0.042836304754018784,5.0,0.07587253302335739,150.0
333,12,337.0,-0.0331205315887928,5.0,0.09190073609352112,337.0
333,13,162.0,-0.0323997363448143,5.0,0.13311421871185303,162.0
333,14,6.0,-0.011321792379021645,5.0,0.0625,6.0
333,15,0.0,-0.07030746340751648,5.0,0.0,0.0
333,16,4.0,-0.04997125640511513,5.0,0.024096384644508362,4.0
333,17,1.0,-0.06081369146704674,5.0,0.09090909361839294,1.0
333,18,0.0,-0.024624081328511238,5.0,0.0,0.0
333,19,1.0,-0.035627007484436035,5.0,0.0555555559694767,1.0
333,20,3.0,-0.062009550631046295,5.0,0.05263157933950424,3.0
333,21,26.0,-0.041817404329776764,5.0,0.10276679694652557,26.0
333,22,53.0,-0.06303288787603378,5.0,0.06487148255109787,53.0
333,23,12.0,-0.05624992772936821,5.0,0.07894736528396606,12.0
333,24,18.0,-0.036968715488910675,5.0,0.1184210553765297,18.0
333,25,7.0,-0.07471715658903122,5.0,0.020408162847161293,7.0
333,26,69.0,-0.12375073879957199,5.0,0.043977055698633194,69.0
333,27,21.0,-0.06372247636318207,5.0,0.03932584449648857,21.0
333,28,3.0,-0.08409161865711212,5.0,0.125,3.0
333,29,1.0,-0.02455713227391243,5.0,0.02777777798473835,1.0
333,30,0.0,-0.04500293731689453,5.0,0.0,0.0
333,31,0.0,-0.01758359558880329,5.0,0.0,0.0
333,32,1.0,-0.10517270117998123,5.0,0.016949152573943138,1.0
333,33,0.0,0.004421746823936701,5.0,0.0,0.0
333,34,3.0,-0.06622191518545151,5.0,0.0476190485060215,3.0
333,35,0.0,-0.05779338628053665,5.0,0.0,0.0
333,36,2.0,-0.03276160731911659,5.0,0.06896551698446274,2.0
333,37,1.0,-0.054623402655124664,5.0,0.023255813866853714,1.0
333,38,0.0,-0.07432742416858673,5.0,0.0,0.0
333,39,31.0,-0.05858932435512543,5.0,0.03629976511001587,31.0
333,40,2.0,-0.062110599130392075,5.0,0.032786883413791656,2.0
333,41,1.0,-0.026650680229067802,5.0,0.02631578966975212,1.0
333,42,0.0,-0.018602507188916206,5.0,0.0,0.0
333,43,2.0,-0.02606085315346718,5.0,0.04878048598766327,2.0
333,44,0.0,-0.02411000058054924,5.0,0.0,0.0
333,45,3.0,-0.06280094385147095,5.0,0.06976744532585144,3.0
333,46,19.0,-0.06994755566120148,5.0,0.06529209762811661,19.0
334,0,27.0,-0.05676833912730217,6.0,0.043062202632427216,27.0
334,1,0.0,-0.10398725420236588,6.0,0.0,0.0
334,2,0.0,-0.03593604266643524,6.0,0.0,0.0
334,3,14.0,-0.10354401171207428,6.0,0.11666666716337204,14.0
334,4,0.0,-0.059344582259655,6.0,0.0,0.0
334,5,0.0,-0.090670645236969,6.0,0.0,0.0
334,6,16.0,-0.08494079858064651,6.0,0.1230769231915474,16.0
334,7,15.0,-0.10763291269540787,6.0,0.04189944267272949,15.0
334,8,3.0,-0.12071508914232254,6.0,0.020134227350354195,3.0
334,9,11.0,-0.11332733184099197,6.0,0.057591624557971954,11.0
334,10,97.0,-0.08088983595371246,6.0,0.05911029875278473,97.0
334,11,132.0,-0.005957480985671282,6.0,0.06489675492048264,132.0
334,12,329.0,-0.166856586933136,6.0,0.08974359184503555,329.0
334,13,131.0,0.013206809759140015,6.0,0.11225364357233047,131.0
334,14,4.0,-0.040681418031454086,6.0,0.04210526496171951,4.0
334,15,0.0,-0.029919641092419624,6.0,0.0,0.0
334,16,6.0,-0.11303016543388367,6.0,0.03846153989434242,6.0
334,17,0.0,-0.07615166157484055,6.0,0.0,0.0
334,18,0.0,-0.07276949286460876,6.0,0.0,0.0
334,19,0.0,-0.010039919055998325,6.0,0.0,0.0
334,20,3.0,-0.03380414843559265,6.0,0.05882352963089943,3.0
334,21,15.0,-0.05507363751530647,6.0,0.06666667014360428,15.0
334,22,31.0,-0.12621600925922394,6.0,0.040207523852586746,31.0
334,23,7.0,-0.1115928515791893,6.0,0.04794520512223244,7.0
334,24,5.0,-0.05509805306792259,6.0,0.03333333507180214,5.0
334,25,3.0,-0.0001700010325293988,6.0,0.008695651777088642,3.0
334,26,54.0,-0.12880265712738037,6.0,0.0356435626745224,54.0
334,27,26.0,-0.06220971792936325,6.0,0.052000001072883606,26.0
334,28,2.0,-0.08546657115221024,6.0,0.3333333432674408,2.0
334,29,1.0,-0.013193200342357159,6.0,0.027027027681469917,1.0
334,30,0.0,-0.07641061395406723,6.0,0.0,0.0
334,31,0.0,0.006498024798929691,6.0,0.0,0.0
334,32,5.0,-0.1215951144695282,6.0,0.078125,5.0
334,33,2.0,0.02653583325445652,6.0,0.03773584961891174,2.0
334,34,2.0,-0.10118921101093292,6.0,0.03448275849223137,2.0
334,35,2.0,-0.041280753910541534,6.0,0.06666667014360428,2.0
334,36,1.0,-0.0002771155268419534,6.0,0.0357142873108387,1.0
334,37,1.0,-0.05470152944326401,6.0,0.023255813866853714,1.0
334,38,0.0,-0.06478539109230042,6.0,0.0,0.0
334,39,23.0,-0.09103675931692123,6.0,0.028151774778962135,23.0
334,40,3.0,-0.039179470390081406,6.0,0.0476190485060215,3.0
334,41,2.0,-0.024252045899629593,6.0,0.05263157933950424,2.0
334,42,4.0,-0.03460162132978439,6.0,0.08163265138864517,4.0
334,43,2.0,-0.07904098927974701,6.0,0.0555555559694767,2.0
334,44,0.0,-0.14398999512195587,6.0,0.0,0.0
334,45,0.0,0.04224240407347679,6.0,0.0,0.0
334,46,15.0,-0.1434376835823059,6.0,0.053956832736730576,15.0
335,0,29.0,-0.02975820004940033,0.0,0.04793388396501541,29.0
335,1,0.0,-0.056408267468214035,0.0,0.0,0.0
335,2,0.0,-0.0011316987220197916,0.0,0.0,0.0
335,3,9.0,-0.06282348185777664,0.0,0.0714285746216774,9.0
335,4,0.0,-0.06452620774507523,0.0,0.0,0.0
335,5,0.0,-0.08618880063295364,0.0,0.0,0.0
335,6,15.0,-0.07713029533624649,0.0,0.1171875,15.0
335,7,53.0,-0.07599326968193054,0.0,0.1380208283662796,53.0
335,8,8.0,-0.018017873167991638,0.0,0.056338027119636536,8.0
335,9,15.0,-0.08337581902742386,0.0,0.07731958478689194,15.0
335,10,61.0,-0.06876739859580994,0.0,0.04050464928150177,61.0
335,11,127.0,-0.058461543172597885,0.0,0.06730259954929352,127.0
335,12,121.0,-0.07709422707557678,0.0,0.03480011597275734,121.0
335,13,52.0,-0.013588540256023407,0.0,0.04626334458589554,52.0
335,14,5.0,-0.021534811705350876,0.0,0.05319149047136307,5.0
335,15,0.0,0.003672082209959626,0.0,0.0,0.0
335,16,6.0,-0.05878569930791855,0.0,0.03999999910593033,6.0
335,17,0.0,-0.05754909664392471,0.0,0.0,0.0
335,18,0.0,-0.02962443046271801,0.0,0.0,0.0
335,19,0.0,-0.07450249791145325,0.0,0.0,0.0
335,20,10.0,-0.04163394495844841,0.0,0.19230769574642181,10.0
335,21,10.0,-0.02779729664325714,0.0,0.04444444552063942,10.0
335,22,32.0,-0.0922166034579277,0.0,0.042953021824359894,32.0
335,23,4.0,-0.09088495373725891,0.0,0.02777777798473835,4.0
335,24,3.0,-0.04831524193286896,0.0,0.021276595070958138,3.0
335,25,3.0,-0.04904572293162346,0.0,0.008620689623057842,3.0
335,26,56.0,-0.1344098299741745,0.0,0.036939315497875214,56.0
335,27,21.0,-0.047898512333631516,0.0,0.04565217345952988,21.0
335,28,7.0,-0.027391869574785233,0.0,3.5,7.0
335,29,1.0,-0.04573258012533188,0.0,0.02631578966975212,1.0
335,30,0.0,-0.011541440151631832,0.0,0.0,0.0
335,31,0.0,-0.01120991725474596,0.0,0.0,0.0
335,32,2.0,-0.11556939035654068,0.0,0.03076923079788685,2.0
335,33,2.0,-0.005658264737576246,0.0,0.03921568766236305,2.0
335,34,0.0,-0.02375158481299877,0.0,0.0,0.0
335,35,0.0,-0.016515491530299187,0.0,0.0,0.0
335,36,0.0,-0.008850605227053165,0.0,0.0,0.0
335,37,1.0,-0.031176110729575157,0.0,0.024390242993831635,1.0
335,38,0.0,-0.04928585886955261,0.0,0.0,0.0
335,39,17.0,-0.020723264664411545,0.0,0.02278820425271988,17.0
335,40,6.0,-0.05412252992391586,0.0,0.08955223858356476,6.0
335,41,0.0,-0.03256414458155632,0.0,0.0,0.0
335,42,1.0,-0.021185485646128654,0.0,0.019999999552965164,1.0
335,43,0.0,-0.07323959469795227,0.0,0.0,0.0
335,44,0.0,-0.1039000004529953,0.0,0.0,0.0
335,45,0.0,-0.03944368287920952,0.0,0.0,0.0
335,46,7.0,-0.06588201224803925,0.0,0.02545454539358616,7.0
336,0,29.0,-0.07987576723098755,1.0,0.05052264779806137,29.0
336,1,1.0,-0.1310914307832718,1.0,0.03703703731298447,1.0
336,2,0.0,-0.0449964702129364,1.0,0.0,0.0
336,3,21.0,-0.12585344910621643,1.0,0.15789473056793213,21.0
336,4,0.0,-0.09005799144506454,1.0,0.0,0.0
336,5,0.0,-0.1389438807964325,1.0,0.0,0.0
336,6,7.0,-0.14206233620643616,1.0,0.0546875,7.0
336,7,18.0,-0.14140157401561737,1.0,0.0476190485060215,18.0
336,8,12.0,-0.042175713926553726,1.0,0.08633093535900116,12.0
336,9,11.0,-0.1311398446559906,1.0,0.056410256773233414,11.0
336,10,102.0,-0.13198216259479523,1.0,0.07981220632791519,102.0
336,11,87.0,-0.07442581653594971,1.0,0.04893138259649277,87.0
336,12,232.0,-0.06365557760000229,1.0,0.06990057229995728,232.0
336,13,84.0,-0.07804961502552032,1.0,0.07433628290891647,84.0
336,14,6.0,-0.03476935625076294,1.0,0.06521739065647125,6.0
336,15,0.0,-0.06341491639614105,1.0,0.0,0.0
336,16,5.0,-0.07175072282552719,1.0,0.036496348679065704,5.0
336,17,0.0,-0.0957142561674118,1.0,0.0,0.0
336,18,1.0,-0.065772645175457,1.0,0.125,1.0
336,19,0.0,-0.09783434122800827,1.0,0.0,0.0
336,20,9.0,-0.04609907045960426,1.0,0.19148936867713928,9.0
336,21,18.0,-0.042132966220378876,1.0,0.08372092992067337,18.0
336,22,34.0,-0.10768133401870728,1.0,0.045945946127176285,34.0
336,23,9.0,-0.08839647471904755,1.0,0.0625,9.0
336,24,11.0,-0.10676441341638565,1.0,0.0791366919875145,11.0
336,25,3.0,-0.061581578105688095,1.0,0.009999999776482582,3.0
336,26,81.0,-0.18131662905216217,1.0,0.0518898144364357,81.0
336,27,44.0,-0.11974813789129257,1.0,0.1004566177725792,44.0
336,28,3.0,-0.061425644904375076,1.0,3.0,3.0
336,29,0.0,-0.09980970621109009,1.0,0.0,0.0
336,30,0.0,-0.052908968180418015,1.0,0.0,0.0
336,31,0.0,-0.08335886150598526,1.0,0.0,0.0
336,32,2.0,-0.17779143154621124,1.0,0.02985074557363987,2.0
336,33,5.0,-0.06607667356729507,1.0,0.09259258955717087,5.0
336,34,2.0,-0.06444395333528519,1.0,0.03703703731298447,2.0
336,35,0.0,-0.0804130882024765,1.0,0.0,0.0
336,36,2.0,-0.022931089624762535,1.0,0.0833333358168602,2.0
336,37,0.0,-0.08993262052536011,1.0,0.0,0.0
336,38,3.0,-0.13098697364330292,1.0,0.6000000238418579,3.0
336,39,19.0,-0.07009292393922806,1.0,0.029921259731054306,19.0
336,40,4.0,-0.08953563868999481,1.0,0.05714285746216774,4.0
336,41,0.0,-0.08129335939884186,1.0,0.0,0.0
336,42,1.0,-0.08005280792713165,1.0,0.02500000037252903,1.0
336,43,1.0,-0.07152894139289856,1.0,0.029411764815449715,1.0
336,44,2.0,-0.0846799984574318,1.0,0.06060606241226196,2.0
336,45,1.0,-0.08760038018226624,1.0,0.02857142873108387,1.0
336,46,17.0,-0.06825776398181915,1.0,0.05944056063890457,17.0
337,0,60.0,-0.03161618113517761,2.0,0.09983360767364502,60.0
337,1,0.0,-0.05878765508532524,2.0,0.0,0.0
337,2,0.0,-0.0026320344768464565,2.0,0.0,0.0
337,3,27.0,-0.06938517093658447,2.0,0.19148936867713928,27.0
337,4,0.0,-0.0073120784945786,2.0,0.0,0.0
337,5,0.0,-0.10312610864639282,2.0,0.0,0.0
337,6,38.0,-0.0768279880285263,2.0,0.2405063360929489,38.0
337,7,34.0,-0.10515657067298889,2.0,0.09139785170555115,34.0
337,8,7.0,-0.01924692839384079,2.0,0.051094889640808105,7.0
337,9,17.0,-0.07908236980438232,2.0,0.08457711338996887,17.0
337,10,98.0,-0.08169256150722504,2.0,0.0749235451221466,98.0
337,11,164.0,-0.04862511157989502,2.0,0.09409064799547195,164.0
337,12,316.0,-0.011413712054491043,2.0,0.0934634730219841,316.0
337,13,138.0,-0.045505233108997345,2.0,0.12180052697658539,138.0
337,14,1.0,-0.00904044508934021,2.0,0.012195121496915817,1.0
337,15,0.0,-0.08098926395177841,2.0,0.0,0.0
337,16,8.0,-0.0701914131641388,2.0,0.06201550364494324,8.0
337,17,0.0,-0.04866674542427063,2.0,0.0,0.0
337,18,1.0,-0.04190339893102646,2.0,0.1111111119389534,1.0
337,19,0.0,-0.03136562556028366,2.0,0.0,0.0
337,20,9.0,-0.07978605479001999,2.0,0.19565217196941376,9.0
337,21,21.0,-0.013916353695094585,2.0,0.09633027762174606,21.0
337,22,55.0,-0.07710055261850357,2.0,0.075239397585392,55.0
337,23,4.0,-0.06725651770830154,2.0,0.029629629105329514,4.0
337,24,17.0,-0.042605623602867126,2.0,0.11888112127780914,17.0
337,25,7.0,-0.051421236246824265,2.0,0.0243055559694767,7.0
337,26,98.0,-0.14286711812019348,2.0,0.06401044875383377,98.0
337,27,40.0,-0.0502648651599884,2.0,0.09009008854627609,40.0
337,28,4.0,-0.049126047641038895,2.0,4.0,4.0
337,29,0.0,-0.045989084988832474,2.0,0.0,0.0
337,30,0.0,-0.01403631828725338,2.0,0.0,0.0
337,31,0.0,-0.02241186797618866,2.0,0.0,0.0
337,32,8.0,-0.12040431797504425,2.0,0.1066666692495346,8.0
337,33,4.0,0.011099972762167454,2.0,0.0833333358168602,4.0
337,34,1.0,-0.044154923409223557,2.0,0.019607843831181526,1.0
337,35,1.0,-0.04785121977329254,2.0,0.03999999910593033,1.0
337,36,0.0,-0.012752796523272991,2.0,0.0,0.0
337,37,1.0,-0.04472404718399048,2.0,0.02631578966975212,1.0
337,38,0.0,-0.05433187633752823,2.0,0.0,0.0
337,39,37.0,-0.026981443166732788,2.0,0.06218487396836281,37.0
337,40,2.0,-0.03381631523370743,2.0,0.02985074557363987,2.0
337,41,0.0,-0.03254542127251625,2.0,0.0,0.0
337,42,3.0,-0.01235315389931202,2.0,0.07894736528396606,3.0
337,43,1.0,-0.06460820138454437,2.0,0.03703703731298447,1.0
337,44,0.0,-0.046459998935461044,2.0,0.0,0.0
337,45,0.0,0.006351681426167488,2.0,0.0,0.0
337,46,18.0,-0.03675370290875435,2.0,0.06164383515715599,18.0
338,0,66.0,-0.042630311101675034,3.0,0.11018364131450653,66.0
338,1,1.0,-0.07786384224891663,3.0,0.03846153989434242,1.0
338,2,0.0,-0.03143123909831047,3.0,0.0,0.0
338,3,22.0,-0.06801725924015045,3.0,0.14102564752101898,22.0
338,4,0.0,-0.036540791392326355,3.0,0.0,0.0
338,5,0.0,-0.10409288108348846,3.0,0.0,0.0
338,6,34.0,-0.05417092517018318,3.0,0.1818181872367859,34.0
338,7,37.0,-0.09922132641077042,3.0,0.10054347664117813,37.0
338,8,11.0,-0.0386807844042778,3.0,0.0827067643404007,11.0
338,9,21.0,-0.08420687913894653,3.0,0.0995260700583458,21.0
338,10,123.0,-0.09420748054981232,3.0,0.09311127662658691,123.0
